Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.986484000,0,1,1,1,1,1,1,1
0.988129500,1,1,1,1,1,1,1,1
0.989775083,0,1,1,1,1,1,1,1
0.991420750,1,1,1,1,1,1,1,1
0.993066583,0,1,1,1,1,1,1,1
1.002942000,1,1,1,1,1,1,1,1
1.006233583,0,1,1,1,1,1,1,1
1.007879167,1,1,1,1,1,1,1,1
1.014462750,0,1,1,1,1,1,1,1
1.022693833,1,1,1,1,1,1,1,1
1.025985250,0,1,1,1,1,1,1,1
1.030921500,1,1,1,1,1,1,1,1
1.032566917,0,1,1,1,1,1,1,1
1.034212250,1,1,1,1,1,1,1,1
1.035857917,0,1,1,1,1,1,1,1
1.042439000,1,1,1,1,1,1,1,1
1.060117750,1,1,1,1,1,1,1,1
