Time [s],Channel 0,Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
0.579775250,0,1,1,1,1,1,1,1
0.581422000,1,1,1,1,1,1,1,1
0.583068500,0,1,1,1,1,1,1,1
0.592944000,1,1,1,1,1,1,1,1
0.596235917,0,1,1,1,1,1,1,1
0.597882250,1,1,1,1,1,1,1,1
0.601174500,0,1,1,1,1,1,1,1
0.602820750,1,1,1,1,1,1,1,1
0.604467333,0,1,1,1,1,1,1,1
0.611053500,1,1,1,1,1,1,1,1
0.615992833,0,1,1,1,1,1,1,1
0.624224000,1,1,1,1,1,1,1,1
0.625870000,0,1,1,1,1,1,1,1
0.630807333,1,1,1,1,1,1,1,1
0.675253833,0,1,1,1,1,1,1,1
0.676900083,1,1,1,1,1,1,1,1
0.678546083,0,1,1,1,1,1,1,1
0.680192000,1,1,1,1,1,1,1,1
0.681837917,0,1,1,1,1,1,1,1
0.691712750,1,1,1,1,1,1,1,1
0.695005667,0,1,1,1,1,1,1,1
0.696652750,1,1,1,1,1,1,1,1
0.699946083,0,1,1,1,1,1,1,1
0.701592750,1,1,1,1,1,1,1,1
0.703239667,0,1,1,1,1,1,1,1
0.709820750,1,1,1,1,1,1,1,1
0.714757167,0,1,1,1,1,1,1,1
0.722982667,1,1,1,1,1,1,1,1
0.724627750,0,1,1,1,1,1,1,1
0.729564167,1,1,1,1,1,1,1,1
0.774112250,0,1,1,1,1,1,1,1
0.775759667,1,1,1,1,1,1,1,1
0.777407167,0,1,1,1,1,1,1,1
0.779053500,1,1,1,1,1,1,1,1
0.780699167,0,1,1,1,1,1,1,1
0.790575750,1,1,1,1,1,1,1,1
0.793868333,0,1,1,1,1,1,1,1
0.795514500,1,1,1,1,1,1,1,1
0.798808083,0,1,1,1,1,1,1,1
0.800454750,1,1,1,1,1,1,1,1
0.802101667,0,1,1,1,1,1,1,1
0.808688833,1,1,1,1,1,1,1,1
0.813629500,0,1,1,1,1,1,1,1
0.821862750,1,1,1,1,1,1,1,1
0.823508917,0,1,1,1,1,1,1,1
0.828447333,1,1,1,1,1,1,1,1
0.872886083,0,1,1,1,1,1,1,1
0.874532833,1,1,1,1,1,1,1,1
0.876179833,0,1,1,1,1,1,1,1
0.877827000,1,1,1,1,1,1,1,1
0.879473667,0,1,1,1,1,1,1,1
0.889355417,1,1,1,1,1,1,1,1
0.892649000,0,1,1,1,1,1,1,1
0.894295833,1,1,1,1,1,1,1,1
0.897589167,0,1,1,1,1,1,1,1
0.899236333,1,1,1,1,1,1,1,1
0.900882917,0,1,1,1,1,1,1,1
0.907469750,1,1,1,1,1,1,1,1
0.907814083,1,1,1,1,1,1,1,1
